iter	Passed	Remaining
7474	195634	66083
7475	195659	66057
7476	195686	66031
7477	195710	66004
7478	195751	65983
7479	195774	65956
7480	195797	65928
7481	195822	65902
7482	195862	65880
7483	195879	65851
7484	195905	65825
7485	195930	65798
7486	195955	65772
7487	195983	65746
7488	196007	65719
7489	196030	65692
7490	196055	65665
7491	196076	65637
7492	196102	65611
7493	196127	65585
7494	196152	65558
7495	196178	65532
7496	196203	65505
7497	196230	65480
7498	196257	65453
7499	196284	65428
7500	196309	65401
7501	196333	65374
7502	196359	65348
7503	196383	65321
7504	196408	65295
7505	196437	65269
7506	196465	65244
7507	196499	65220
7508	196535	65197
7509	196590	65181
7510	196615	65154
7511	196640	65128
7512	196664	65101
7513	196688	65074
7514	196713	65047
7515	196738	65020
7516	196763	64994
7517	196789	64968
7518	196814	64941
7519	196853	64919
7520	196878	64893
7521	196903	64866
7522	196929	64840
7523	196954	64813
7524	196979	64787
7525	197005	64760
7526	197040	64737
7527	197063	64710
7528	197087	64683
7529	197115	64657
7530	197138	64630
7531	197162	64604
7532	197188	64577
7533	197214	64551
7534	197240	64525
7535	197263	64498
7536	197288	64471
7537	197313	64444
7538	197338	64418
7539	197368	64393
7540	197393	64366
7541	197408	64337
7542	197432	64310
7543	197461	64284
7544	197486	64258
7545	197517	64233
7546	197546	64208
7547	197570	64181
7548	197597	64155
7549	197621	64128
7550	197647	64102
7551	197672	64076
7552	197696	64049
7553	197720	64022
7554	197747	63996
7555	197770	63969
7556	197802	63944
7557	197828	63918
7558	197860	63894
7559	197884	63867
7560	197909	63841
7561	197935	63814
7562	197960	63788
7563	197984	63761
7564	198011	63735
7565	198035	63708
7566	198061	63682
7567	198072	63651
7568	198097	63624
7569	198123	63598
7570	198153	63573
7571	198178	63546
7572	198200	63519
7573	198226	63493
7574	198250	63466
7575	198291	63444
7576	198314	63417
7577	198339	63391
7578	198363	63364
7579	198389	63338
7580	198413	63311
7581	198437	63284
7582	198465	63258
7583	198492	63232
7584	198518	63206
7585	198544	63180
7586	198567	63153
7587	198592	63126
7588	198615	63099
7589	198639	63072
7590	198662	63045
7591	198686	63018
7592	198710	62991
7593	198734	62965
7594	198759	62938
7595	198785	62911
7596	198834	62893
7597	198861	62867
7598	198885	62840
7599	198909	62813
7600	198935	62787
7601	198959	62760
7602	198984	62733
7603	199008	62707
7604	199034	62680
7605	199067	62656
7606	199093	62630
7607	199113	62602
7608	199137	62575
7609	199162	62549
7610	199187	62522
7611	199213	62496
7612	199285	62484
7613	199323	62462
7614	199376	62444
7615	199406	62419
7616	199437	62394
7617	199467	62369
7618	199513	62349
7619	199543	62324
7620	199577	62300
7621	199620	62279
7622	199652	62255
7623	199679	62229
7624	199709	62204
7625	199737	62178
7626	199763	62152
7627	199807	62131
7628	199832	62105
7629	199900	62092
7630	199930	62067
7631	199959	62041
7632	199984	62015
7633	200010	61989
7634	200035	61962
7635	200062	61936
7636	200087	61909
7637	200111	61883
7638	200136	61856
7639	200162	61830
7640	200186	61803
7641	200210	61776
7642	200235	61749
7643	200258	61722
7644	200298	61700
7645	200325	61674
7646	200351	61648
7647	200380	61623
7648	200404	61596
7649	200429	61569
7650	200467	61547
7651	200496	61521
7652	200520	61495
7653	200554	61471
7654	200593	61448
7655	200617	61422
7656	200644	61396
7657	200671	61370
7658	200706	61346
7659	200736	61321
7660	200762	61295
7661	200794	61270
7662	200841	61251
7663	200867	61224
7664	200904	61201
7665	200932	61176
7666	200996	61161
7667	201027	61136
7668	201055	61111
7669	201087	61086
7670	201116	61061
7671	201148	61036
7672	201168	61008
7673	201197	60983
7674	201225	60957
7675	201255	60932
7676	201282	60906
7677	201310	60880
7678	201335	60854
7679	201363	60828
7680	201392	60803
7681	201424	60778
7682	201452	60752
7683	201480	60727
7684	201514	60703
7685	201541	60677
7686	201571	60652
7687	201628	60635
7688	201664	60612
7689	201696	60587
7690	201733	60564
7691	201753	60536
7692	201782	60511
7693	201817	60487
7694	201862	60466
7695	201921	60450
7696	201935	60420
7697	201966	60395
7698	201997	60370
7699	202024	60345
7700	202052	60319
7701	202079	60293
7702	202111	60268
7703	202138	60242
7704	202218	60232
7705	202255	60209
7706	202285	60184
7707	202339	60166
7708	202362	60139
7709	202401	60116
7710	202429	60090
7711	202458	60065
7712	202484	60039
7713	202510	60012
7714	202539	59987
7715	202567	59961
7716	202595	59935
7717	202620	59909
7718	202644	59882
7719	202669	59855
7720	202709	59833
7721	202736	59807
7722	202762	59781
7723	202803	59759
7724	202830	59733
7725	202856	59706
7726	202897	59685
7727	202922	59658
7728	202947	59631
7729	202973	59605
7730	203000	59579
7731	203040	59557
7732	203065	59530
7733	203089	59503
7734	203114	59477
7735	203139	59450
7736	203164	59423
7737	203190	59397
7738	203214	59370
7739	203271	59353
7740	203294	59326
7741	203320	59299
7742	203345	59272
7743	203370	59246
7744	203394	59219
7745	203419	59192
7746	203454	59168
7747	203479	59142
7748	203503	59115
7749	203529	59089
7750	203561	59064
7751	203611	59045
7752	203636	59018
7753	203662	58992
7754	203703	58970
7755	203728	58943
7756	203756	58917
7757	203783	58891
7758	203815	58867
7759	203841	58840
7760	203866	58814
7761	203923	58796
7762	203948	58770
7763	203974	58743
7764	204000	58717
7765	204038	58694
7766	204065	58668
7767	204091	58642
7768	204120	58616
7769	204143	58589
7770	204169	58563
7771	204195	58536
7772	204221	58510
7773	204247	58483
7774	204276	58458
7775	204301	58431
7776	204327	58405
7777	204352	58378
7778	204376	58352
7779	204401	58325
7780	204427	58299
7781	204459	58274
7782	204484	58247
7783	204509	58221
7784	204536	58195
7785	204560	58168
7786	204597	58144
7787	204624	58118
7788	204651	58092
7789	204675	58065
7790	204701	58039
7791	204727	58013
7792	204752	57986
7793	204777	57959
7794	204803	57933
7795	204829	57907
7796	204846	57878
7797	204873	57852
7798	204901	57826
7799	204926	57799
7800	204952	57773
7801	204977	57746
7802	205004	57720
7803	205032	57694
7804	205057	57668
7805	205081	57641
7806	205108	57615
7807	205133	57588
7808	205157	57561
7809	205183	57535
7810	205208	57508
7811	205232	57481
7812	205258	57455
7813	205283	57428
7814	205294	57398
7815	205318	57371
7816	205342	57344
7817	205358	57315
7818	205383	57288
7819	205407	57261
7820	205434	57235
7821	205458	57208
7822	205483	57182
7823	205506	57155
7824	205518	57124
7825	205544	57098
7826	205570	57072
7827	205596	57045
7828	205623	57019
7829	205649	56993
7830	205679	56968
7831	205695	56939
7832	205721	56912
7833	205744	56885
7834	205770	56859
7835	205794	56832
7836	205833	56809
7837	205858	56782
7838	205897	56760
7839	205922	56733
7840	205944	56706
7841	205970	56679
7842	205996	56653
7843	206036	56631
7844	206062	56604
7845	206112	56585
7846	206138	56558
7847	206164	56532
7848	206190	56505
7849	206216	56479
7850	206242	56453
7851	206268	56427
7852	206294	56400
7853	206319	56374
7854	206333	56344
7855	206357	56317
7856	206397	56295
7857	206425	56269
7858	206452	56243
7859	206476	56216
7860	206502	56189
7861	206529	56163
7862	206555	56137
7863	206580	56110
7864	206609	56085
7865	206637	56059
7866	206665	56033
7867	206690	56007
7868	206716	55980
7869	206740	55953
7870	206767	55927
7871	206789	55900
7872	206815	55873
7873	206840	55847
7874	206864	55820
7875	206888	55793
7876	206911	55766
7877	206936	55739
7878	206960	55713
7879	206984	55686
7880	207009	55659
7881	207035	55633
7882	207058	55606
7883	207083	55579
7884	207107	55552
7885	207132	55525
7886	207156	55499
7887	207181	55472
7888	207205	55445
7889	207231	55419
7890	207257	55393
7891	207285	55367
7892	207309	55340
7893	207362	55321
7894	207386	55294
7895	207414	55268
7896	207442	55242
7897	207461	55214
7898	207501	55191
7899	207526	55165
7900	207549	55138
7901	207574	55111
7902	207603	55085
7903	207642	55062
7904	207666	55036
7905	207692	55009
7906	207717	54983
7907	207733	54954
7908	207757	54927
7909	207785	54901
7910	207811	54875
7911	207841	54849
7912	207868	54823
7913	207879	54793
7914	207903	54766
7915	207930	54740
7916	207955	54714
7917	207982	54687
7918	208006	54661
7919	208033	54635
7920	208059	54608
7921	208105	54587
7922	208132	54561
7923	208159	54535
7924	208183	54508
7925	208207	54481
7926	208232	54455
7927	208258	54428
7928	208284	54402
7929	208307	54375
7930	208333	54349
7931	208357	54322
7932	208381	54295
7933	208405	54268
7934	208429	54241
7935	208453	54214
7936	208478	54188
7937	208505	54162
7938	208533	54136
7939	208557	54109
7940	208583	54082
7941	208610	54057
7942	208639	54031
7943	208669	54005
7944	208694	53979
7945	208717	53952
7946	208729	53922
7947	208753	53895
7948	208778	53869
7949	208803	53842
7950	208830	53816
7951	208854	53789
7952	208879	53762
7953	208905	53736
7954	208932	53710
7955	208956	53683
7956	208982	53657
7957	209008	53631
7958	209031	53603
7959	209057	53577
7960	209088	53552
7961	209122	53528
7962	209149	53502
7963	209181	53477
7964	209204	53450
7965	209257	53430
7966	209306	53410
7967	209335	53384
7968	209371	53360
7969	209400	53335
7970	209456	53316
7971	209480	53289
7972	209504	53262
7973	209548	53241
7974	209573	53214
7975	209602	53189
7976	209630	53163
7977	209655	53136
7978	209681	53110
7979	209706	53083
7980	209731	53057
7981	209756	53030
7982	209782	53004
7983	209806	52977
7984	209858	52957
7985	209882	52930
7986	209911	52905
7987	209935	52878
7988	209960	52851
7989	209974	52822
7990	210000	52795
7991	210026	52769
7992	210052	52742
7993	210080	52717
7994	210105	52690
7995	210131	52664
7996	210155	52637
7997	210180	52610
7998	210205	52584
7999	210231	52557
8000	210255	52531
8001	210338	52518
8002	210372	52494
8003	210398	52468
8004	210423	52441
8005	210447	52414
8006	210471	52387
8007	210498	52361
8008	210522	52334
8009	210547	52308
8010	210573	52282
8011	210604	52256
8012	210631	52230
8013	210657	52204
8014	210683	52178
8015	210708	52151
8016	210734	52125
8017	210772	52101
8018	210798	52075
8019	210823	52048
8020	210850	52022
8021	210875	51996
8022	210902	51969
8023	210930	51943
8024	210953	51916
8025	210980	51890
8026	211004	51863
8027	211029	51837
8028	211055	51810
8029	211102	51789
8030	211134	51764
8031	211161	51738
8032	211187	51712
8033	211213	51686
8034	211239	51659
8035	211264	51632
8036	211287	51606
8037	211322	51581
8038	211346	51555
8039	211370	51528
8040	211396	51501
8041	211422	51475
8042	211448	51448
8043	211472	51422
8044	211500	51396
8045	211525	51369
8046	211548	51342
8047	211572	51315
8048	211596	51289
8049	211622	51262
8050	211650	51236
8051	211677	51210
8052	211700	51183
8053	211725	51156
8054	211737	51127
8055	211763	51100
8056	211786	51073
8057	211811	51047
8058	211836	51020
8059	211861	50993
8060	211885	50967
8061	211911	50940
8062	211937	50914
8063	211961	50887
8064	211985	50860
8065	212010	50834
8066	212034	50807
8067	212059	50780
8068	212082	50753
8069	212109	50727
8070	212132	50700
8071	212157	50673
8072	212181	50647
8073	212207	50620
8074	212240	50595
8075	212265	50569
8076	212291	50543
8077	212315	50516
8078	212339	50489
8079	212367	50463
8080	212393	50437
8081	212419	50410
8082	212444	50384
8083	212468	50357
8084	212505	50333
8085	212530	50307
8086	212564	50282
8087	212589	50256
8088	212615	50229
8089	212649	50205
8090	212678	50179
8091	212701	50152
8092	212727	50126
8093	212752	50099
8094	212777	50072
8095	212801	50046
8096	212827	50019
8097	212850	49992
8098	212875	49966
8099	212900	49939
8100	212926	49913
8101	212949	49886
8102	212975	49859
8103	212999	49833
8104	213025	49806
8105	213049	49779
8106	213082	49755
8107	213123	49732
8108	213135	49702
8109	213178	49680
8110	213204	49654
8111	213230	49627
8112	213256	49601
8113	213283	49575
8114	213298	49546
8115	213322	49519
8116	213347	49492
8117	213371	49466
8118	213397	49439
8119	213423	49413
8120	213447	49386
8121	213485	49362
8122	213509	49336
8123	213536	49309
8124	213561	49283
8125	213586	49256
8126	213611	49230
8127	213637	49203
8128	213674	49180
8129	213703	49154
8130	213729	49128
8131	213752	49101
8132	213775	49073
8133	213798	49047
8134	213824	49020
8135	213849	48994
8136	213875	48967
8137	213899	48940
8138	213952	48920
8139	213976	48893
8140	214001	48867
8141	214031	48841
8142	214058	48815
8143	214086	48789
8144	214113	48763
8145	214138	48737
8146	214163	48710
8147	214190	48684
8148	214214	48657
8149	214239	48630
8150	214265	48604
8151	214289	48577
8152	214314	48551
8153	214339	48524
8154	214364	48498
8155	214390	48471
8156	214415	48445
8157	214440	48418
8158	214465	48392
8159	214490	48365
8160	214517	48339
8161	214544	48313
8162	214569	48286
8163	214581	48257
8164	214607	48230
8165	214643	48206
8166	214669	48180
8167	214696	48154
8168	214723	48128
8169	214761	48104
8170	214787	48078
8171	214813	48051
8172	214837	48024
8173	214862	47998
8174	214888	47972
8175	214914	47945
8176	214938	47918
8177	214962	47892
8178	214989	47865
8179	214998	47835
8180	215036	47812
8181	215070	47787
8182	215095	47760
8183	215119	47734
8184	215144	47707
8185	215154	47677
8186	215181	47651
8187	215207	47625
8188	215232	47598
8189	215260	47572
8190	215287	47546
8191	215311	47520
8192	215335	47493
8193	215360	47466
8194	215384	47439
8195	215409	47413
8196	215434	47386
8197	215458	47359
8198	215481	47332
8199	215504	47305
8200	215529	47279
8201	215555	47252
8202	215580	47226
8203	215606	47199
8204	215631	47173
8205	215659	47147
8206	215686	47121
8207	215712	47095
8208	215750	47071
8209	215784	47046
8210	215810	47020
8211	215836	46994
8212	215861	46967
8213	215884	46940
8214	215911	46914
8215	215936	46887
8216	215960	46861
8217	215985	46834
8218	216011	46808
8219	216035	46781
8220	216061	46755
8221	216085	46728
8222	216113	46702
8223	216139	46676
8224	216165	46649
8225	216217	46628
8226	216242	46602
8227	216266	46575
8228	216278	46546
8229	216303	46519
8230	216327	46492
8231	216353	46466
8232	216376	46439
8233	216401	46413
8234	216426	46386
8235	216452	46360
8236	216477	46333
8237	216501	46306
8238	216527	46280
8239	216557	46254
8240	216581	46228
8241	216607	46201
8242	216633	46175
8243	216660	46149
8244	216689	46123
8245	216714	46097
8246	216740	46070
8247	216765	46044
8248	216792	46018
8249	216818	45991
8250	216844	45965
8251	216871	45939
8252	216897	45912
8253	216922	45886
8254	216947	45859
8255	216972	45833
8256	216997	45806
8257	217021	45780
8258	217046	45753
8259	217090	45730
8260	217115	45704
8261	217126	45674
8262	217150	45648
8263	217175	45621
8264	217201	45595
8265	217228	45569
8266	217252	45542
8267	217277	45515
8268	217306	45490
8269	217333	45463
8270	217355	45436
8271	217378	45409
8272	217417	45386
8273	217442	45359
8274	217467	45333
8275	217491	45306
8276	217516	45279
8277	217542	45253
8278	217566	45226
8279	217590	45200
8280	217618	45174
8281	217643	45147
8282	217678	45122
8283	217706	45097
8284	217732	45070
8285	217747	45042
8286	217772	45015
8287	217800	44989
8288	217825	44963
8289	217849	44936
8290	217874	44909
8291	217914	44886
8292	217940	44860
8293	217967	44834
8294	217993	44807
8295	218018	44781
8296	218041	44754
8297	218068	44727
8298	218092	44701
8299	218120	44675
8300	218143	44648
8301	218169	44622
8302	218195	44595
8303	218221	44569
8304	218245	44542
8305	218270	44516
8306	218295	44489
8307	218320	44462
8308	218343	44436
8309	218380	44411
8310	218404	44385
8311	218430	44358
8312	218453	44331
8313	218478	44305
8314	218504	44279
8315	218530	44252
8316	218554	44225
8317	218581	44199
8318	218616	44175
8319	218641	44148
8320	218666	44122
8321	218690	44095
8322	218729	44071
8323	218756	44045
8324	218781	44019
8325	218807	43992
8326	218832	43966
8327	218857	43939
8328	218886	43913
8329	218922	43889
8330	218947	43863
8331	218974	43836
8332	219000	43810
8333	219025	43784
8334	219052	43757
8335	219075	43731
8336	219101	43704
8337	219124	43677
8338	219149	43651
8339	219173	43624
8340	219201	43598
8341	219227	43572
8342	219251	43545
8343	219275	43518
8344	219301	43492
8345	219325	43465
8346	219349	43438
8347	219374	43412
8348	219399	43385
8349	219425	43359
8350	219452	43333
8351	219492	43309
8352	219518	43283
8353	219542	43256
8354	219567	43230
8355	219593	43203
8356	219632	43180
8357	219662	43154
8358	219688	43128
8359	219712	43101
8360	219741	43075
8361	219776	43051
8362	219790	43022
8363	219819	42996
8364	219845	42970
8365	219871	42944
8366	219897	42917
8367	219922	42891
8368	219946	42864
8369	219972	42838
8370	219999	42812
8371	220023	42785
8372	220050	42759
8373	220074	42732
8374	220110	42707
8375	220134	42681
8376	220157	42654
8377	220182	42627
8378	220220	42603
8379	220245	42577
8380	220271	42550
8381	220295	42524
8382	220320	42497
8383	220344	42470
8384	220368	42444
8385	220394	42417
8386	220419	42391
8387	220445	42365
8388	220469	42338
8389	220493	42311
8390	220516	42284
8391	220541	42258
8392	220568	42232
8393	220594	42205
8394	220620	42179
8395	220644	42152
8396	220669	42126
8397	220696	42100
8398	220723	42073
8399	220748	42047
8400	220800	42025
8401	220824	41999
8402	220850	41972
8403	220873	41946
8404	220899	41919
8405	220923	41892
8406	220949	41866
8407	220975	41840
8408	221001	41813
8409	221025	41787
8410	221064	41763
8411	221088	41736
8412	221126	41712
8413	221150	41685
8414	221174	41659
8415	221201	41632
8416	221226	41606
8417	221249	41579
8418	221275	41553
8419	221302	41527
8420	221325	41500
8421	221349	41473
8422	221374	41446
8423	221397	41419
8424	221477	41403
8425	221502	41377
8426	221529	41351
8427	221554	41324
8428	221580	41298
8429	221606	41271
8430	221631	41245
8431	221647	41217
8432	221672	41190
8433	221698	41164
8434	221725	41138
8435	221750	41111
8436	221780	41086
8437	221812	41060
8438	221837	41034
8439	221865	41008
8440	221892	40982
8441	221918	40955
8442	221942	40929
8443	221969	40902
8444	221993	40876
8445	222018	40849
8446	222045	40823
8447	222069	40796
8448	222095	40770
8449	222119	40743
8450	222144	40717
8451	222169	40690
8452	222193	40664
8453	222220	40637
8454	222244	40611
8455	222270	40584
8456	222295	40558
8457	222320	40531
8458	222345	40505
8459	222370	40478
8460	222395	40452
8461	222420	40425
8462	222444	40399
8463	222469	40372
8464	222494	40346
8465	222519	40319
8466	222546	40293
8467	222570	40266
8468	222584	40238
8469	222609	40211
8470	222634	40185
8471	222657	40158
8472	222684	40132
8473	222708	40105
8474	222742	40080
8475	222767	40054
8476	222798	40028
8477	222824	40002
8478	222852	39976
8479	222875	39949
8480	222899	39922
8481	222923	39896
8482	222947	39869
8483	222958	39840
8484	222972	39811
8485	222983	39782
8486	223008	39756
8487	223033	39729
8488	223059	39703
8489	223081	39676
8490	223104	39649
8491	223128	39622
8492	223152	39596
8493	223189	39571
8494	223215	39545
8495	223242	39519
8496	223267	39492
8497	223291	39466
8498	223318	39440
8499	223343	39413
8500	223368	39387
8501	223391	39360
8502	223415	39333
8503	223441	39307
8504	223460	39279
8505	223478	39251
8506	223502	39225
8507	223529	39199
8508	223554	39172
8509	223579	39146
8510	223604	39119
8511	223629	39093
8512	223656	39067
8513	223682	39040
8514	223698	39012
8515	223722	38985
8516	223747	38959
8517	223774	38933
8518	223800	38906
8519	223826	38880
8520	223853	38854
8521	223878	38828
8522	223902	38801
8523	223927	38774
8524	223951	38748
8525	223976	38721
8526	223999	38694
8527	224025	38668
8528	224048	38641
8529	224074	38615
8530	224099	38588
8531	224124	38562
8532	224150	38536
8533	224183	38511
8534	224208	38484
8535	224233	38458
8536	224259	38431
8537	224283	38405
8538	224319	38380
8539	224344	38353
8540	224368	38327
8541	224394	38300
8542	224418	38274
8543	224434	38246
8544	224459	38219
8545	224485	38193
8546	224523	38169
8547	224556	38144
8548	224584	38118
8549	224610	38091
8550	224636	38065
8551	224661	38039
8552	224685	38012
8553	224696	37983
8554	224719	37956
8555	224743	37930
8556	224770	37903
8557	224804	37878
8558	224833	37853
8559	224858	37826
8560	224882	37800
8561	224907	37773
8562	224932	37747
8563	224956	37720
8564	224981	37693
8565	225018	37669
8566	225043	37642
8567	225067	37616
8568	225093	37589
8569	225117	37563
8570	225141	37536
8571	225165	37510
8572	225189	37483
8573	225213	37456
8574	225240	37430
8575	225262	37403
8576	225286	37377
8577	225315	37351
8578	225339	37324
8579	225361	37297
8580	225384	37270
8581	225421	37246
8582	225445	37219
8583	225469	37193
8584	225493	37166
8585	225518	37139
8586	225546	37113
8587	225587	37089
8588	225610	37063
8589	225637	37037
8590	225663	37010
8591	225696	36985
8592	225723	36959
8593	225763	36935
8594	225791	36909
8595	225820	36883
8596	225842	36856
8597	225867	36830
8598	225894	36804
8599	225919	36777
8600	225945	36751
8601	225970	36724
8602	225995	36698
8603	226020	36671
8604	226046	36645
8605	226081	36620
8606	226105	36594
8607	226132	36567
8608	226156	36541
8609	226181	36514
8610	226210	36488
8611	226235	36462
8612	226259	36435
8613	226283	36409
8614	226307	36382
8615	226333	36356
8616	226359	36329
8617	226381	36302
8618	226397	36275
8619	226421	36248
8620	226452	36222
8621	226475	36196
8622	226499	36169
8623	226523	36142
8624	226547	36116
8625	226581	36091
8626	226629	36068
8627	226649	36041
8628	226675	36014
8629	226700	35988
8630	226725	35961
8631	226750	35935
8632	226776	35909
8633	226801	35882
8634	226830	35856
8635	226874	35833
8636	226898	35806
8637	226924	35780
8638	226950	35754
8639	226975	35727
8640	227000	35701
8641	227025	35674
8642	227051	35648
8643	227073	35621
8644	227096	35594
8645	227121	35568
8646	227148	35542
8647	227172	35515
8648	227196	35488
8649	227221	35462
8650	227245	35435
8651	227270	35409
8652	227294	35382
8653	227321	35356
8654	227333	35327
8655	227358	35301
8656	227383	35275
8657	227407	35248
8658	227432	35221
8659	227456	35195
8660	227480	35168
8661	227504	35142
8662	227529	35115
8663	227555	35089
8664	227578	35062
8665	227602	35035
8666	227624	35009
8667	227649	34982
8668	227677	34956
8669	227701	34929
8670	227725	34903
8671	227749	34876
8672	227774	34850
8673	227804	34824
8674	227827	34797
8675	227858	34772
8676	227884	34746
8677	227909	34719
8678	227934	34693
8679	227974	34668
8680	227997	34642
8681	228023	34615
8682	228052	34589
8683	228081	34564
8684	228108	34537
8685	228150	34514
8686	228175	34487
8687	228201	34461
8688	228225	34434
8689	228249	34408
8690	228286	34383
8691	228309	34356
8692	228333	34330
8693	228358	34303
8694	228384	34277
8695	228407	34250
8696	228431	34223
8697	228471	34199
8698	228495	34173
8699	228521	34146
8700	228545	34120
8701	228583	34095
8702	228606	34069
8703	228632	34042
8704	228657	34016
8705	228681	33989
8706	228705	33963
8707	228731	33936
8708	228757	33910
8709	228780	33883
8710	228806	33857
8711	228817	33828
8712	228842	33802
8713	228869	33776
8714	228896	33750
8715	228924	33724
8716	228949	33697
8717	228974	33671
8718	228999	33644
8719	229024	33618
8720	229049	33591
8721	229076	33565
8722	229102	33539
8723	229126	33512
8724	229151	33486
8725	229175	33459
8726	229200	33433
8727	229226	33407
8728	229264	33382
8729	229290	33356
8730	229317	33329
8731	229346	33304
8732	229372	33277
8733	229398	33251
8734	229423	33225
8735	229463	33200
8736	229489	33174
8737	229512	33147
8738	229536	33121
8739	229561	33094
8740	229601	33070
8741	229626	33043
8742	229651	33017
8743	229678	32991
8744	229701	32964
8745	229726	32938
8746	229752	32911
8747	229777	32885
8748	229801	32858
8749	229826	32832
8750	229851	32805
8751	229877	32779
8752	229905	32753
8753	229931	32727
8754	229958	32701
8755	229982	32674
8756	230007	32648
8757	230050	32624
8758	230075	32597
8759	230101	32571
8760	230126	32544
8761	230150	32518
8762	230166	32490
8763	230192	32464
8764	230218	32438
8765	230244	32411
8766	230269	32385
8767	230294	32358
8768	230328	32333
8769	230351	32306
8770	230378	32280
8771	230403	32254
8772	230428	32227
8773	230452	32201
8774	230477	32174
8775	230503	32148
8776	230534	32122
8777	230564	32097
8778	230589	32070
8779	230613	32044
8780	230639	32017
8781	230663	31991
8782	230700	31966
8783	230724	31940
8784	230762	31915
8785	230788	31889
8786	230813	31862
8787	230839	31836
8788	230864	31809
8789	230888	31783
8790	230913	31756
8791	230939	31730
8792	230960	31703
8793	230985	31677
8794	231010	31650
8795	231032	31623
8796	231058	31597
8797	231082	31570
8798	231106	31544
8799	231131	31517
8800	231179	31494
8801	231203	31468
8802	231229	31441
8803	231253	31415
8804	231277	31388
8805	231303	31362
8806	231330	31336
8807	231353	31309
8808	231382	31283
8809	231404	31256
8810	231442	31231
8811	231467	31205
8812	231492	31179
8813	231517	31152
8814	231542	31126
8815	231569	31100
8816	231593	31073
8817	231620	31047
8818	231645	31020
8819	231670	30994
8820	231695	30968
8821	231706	30939
8822	231731	30913
8823	231755	30886
8824	231781	30860
8825	231809	30834
8826	231879	30813
8827	231904	30787
8828	231933	30761
8829	231961	30735
8830	231986	30709
8831	232010	30682
8832	232038	30656
8833	232063	30630
8834	232086	30603
8835	232111	30576
8836	232136	30550
8837	232162	30524
8838	232187	30497
8839	232212	30471
8840	232236	30444
8841	232260	30418
8842	232276	30390
8843	232302	30364
8844	232327	30337
8845	232362	30312
8846	232386	30286
8847	232412	30259
8848	232437	30233
8849	232461	30206
8850	232500	30182
8851	232527	30156
8852	232552	30129
8853	232574	30102
8854	232599	30076
8855	232623	30049
8856	232648	30023
8857	232673	29996
8858	232702	29971
8859	232727	29944
8860	232750	29917
8861	232776	29891
8862	232800	29865
8863	232825	29838
8864	232856	29813
8865	232883	29786
8866	232907	29760
8867	232932	29733
8868	232957	29707
8869	232985	29681
8870	233013	29655
8871	233042	29629
8872	233072	29603
8873	233098	29577
8874	233121	29550
8875	233147	29524
8876	233174	29498
8877	233209	29472
8878	233234	29446
8879	233257	29419
8880	233284	29393
8881	233307	29367
8882	233334	29340
8883	233359	29314
8884	233383	29287
8885	233406	29261
8886	233431	29234
8887	233454	29208
8888	233494	29183
8889	233517	29156
8890	233533	29129
8891	233571	29104
8892	233605	29079
8893	233630	29052
8894	233653	29026
8895	233677	28999
8896	233702	28973
8897	233727	28946
8898	233751	28920
8899	233776	28893
8900	233803	28867
8901	233827	28840
8902	233852	28814
8903	233888	28789
8904	233912	28762
8905	233937	28736
8906	233962	28710
8907	233983	28683
8908	234011	28657
8909	234037	28630
8910	234076	28606
8911	234100	28579
8912	234124	28553
8913	234150	28526
8914	234174	28500
8915	234202	28474
8916	234228	28447
8917	234256	28421
8918	234288	28396
8919	234337	28372
8920	234368	28346
8921	234424	28324
8922	234452	28298
8923	234480	28272
8924	234504	28245
8925	234532	28219
8926	234559	28193
8927	234585	28167
8928	234612	28140
8929	234639	28114
8930	234667	28088
8931	234693	28062
8932	234720	28036
8933	234755	28010
8934	234782	27984
8935	234810	27958
8936	234835	27932
8937	234864	27906
8938	234889	27879
8939	234915	27853
8940	234942	27827
8941	234969	27801
8942	234995	27774
8943	235025	27749
8944	235066	27724
8945	235090	27697
8946	235138	27674
8947	235165	27647
8948	235191	27621
8949	235233	27597
8950	235263	27571
8951	235290	27545
8952	235317	27519
8953	235346	27492
8954	235371	27466
8955	235398	27440
8956	235426	27414
8957	235454	27388
8958	235483	27362
8959	235510	27335
8960	235535	27309
8961	235565	27283
8962	235594	27257
8963	235622	27231
8964	235662	27206
8965	235701	27182
8966	235743	27157
8967	235771	27131
8968	235796	27105
8969	235821	27078
8970	235859	27053
8971	235883	27027
8972	235908	27000
8973	235931	26974
8974	235956	26947
8975	235996	26922
8976	236021	26896
8977	236054	26871
8978	236081	26844
8979	236131	26821
8980	236155	26794
8981	236183	26768
8982	236199	26741
8983	236225	26714
8984	236250	26688
8985	236284	26662
8986	236319	26637
8987	236342	26610
8988	236367	26584
8989	236396	26558
8990	236422	26532
8991	236448	26505
8992	236475	26479
8993	236499	26453
8994	236524	26426
8995	236551	26400
8996	236577	26374
8997	236602	26347
8998	236628	26321
8999	236652	26294
9000	236676	26268
9001	236701	26241
9002	236724	26215
9003	236749	26188
9004	236774	26162
9005	236799	26135
9006	236823	26109
9007	236848	26082
9008	236875	26056
9009	236926	26032
9010	236952	26006
9011	236977	25980
9012	237010	25954
9013	237036	25928
9014	237061	25901
9015	237088	25875
9016	237116	25849
9017	237141	25823
9018	237167	25796
9019	237203	25771
9020	237228	25745
9021	237250	25718
9022	237278	25692
9023	237303	25665
9024	237328	25639
9025	237355	25613
9026	237380	25586
9027	237404	25560
